#DMDensity EnergyDensity Pressure SIGCHIN SIGCHI2 DMmass 
0.955 4.39661e-19 7.29671e-15 0 55 0.19734
0.956 4.40583e-19 7.312e-15 0 55 0.19734
0.957 4.41505e-19 7.32731e-15 0 55 0.19734
0.958 4.42428e-19 7.34263e-15 0 55 0.19734
0.959 4.43352e-19 7.35797e-15 0 55 0.19734
0.96 4.44277e-19 7.37332e-15 0 55 0.19734
0.961 4.45203e-19 7.38869e-15 0 55 0.19734
0.962 4.4613e-19 7.40407e-15 0 55 0.19734
0.963 4.47058e-19 7.41947e-15 0 55 0.19734
0.964 4.47987e-19 7.43489e-15 0 55 0.19734
0.965 4.48917e-19 7.45032e-15 0 55 0.19734
0.966 4.49848e-19 7.46577e-15 0 55 0.19734
0.967 4.5078e-19 7.48124e-15 0 55 0.19734
0.968 4.51713e-19 7.49672e-15 0 55 0.19734
0.969 4.52647e-19 7.51222e-15 0 55 0.19734
0.97 4.53581e-19 7.52773e-15 0 55 0.19734
0.971 4.54517e-19 7.54326e-15 0 55 0.19734
0.972 4.55454e-19 7.5588e-15 0 55 0.19734
0.973 4.56391e-19 7.57436e-15 0 55 0.19734
0.974 4.5733e-19 7.58994e-15 0 55 0.19734
0.975 4.58269e-19 7.60553e-15 0 55 0.19734
0.976 4.5921e-19 7.62114e-15 0 55 0.19734
0.977 4.60151e-19 7.63677e-15 0 55 0.19734
0.978 4.61094e-19 7.65241e-15 0 55 0.19734
0.979 4.62037e-19 7.66807e-15 0 55 0.19734
0.98 4.62982e-19 7.68374e-15 0 55 0.19734
0.981 4.63927e-19 7.69943e-15 0 55 0.19734
0.982 4.64873e-19 7.71513e-15 0 55 0.19734
0.983 4.65821e-19 7.73086e-15 0 55 0.19734
0.984 4.66769e-19 7.74659e-15 0 55 0.19734
0.985 4.67718e-19 7.76235e-15 0 55 0.19734
0.986 4.68668e-19 7.77811e-15 0 55 0.19734
0.987 4.69619e-19 7.7939e-15 0 55 0.19734
0.988 4.70571e-19 7.8097e-15 0 55 0.19734
0.989 4.71524e-19 7.82552e-15 0 55 0.19734
0.99 4.72479e-19 7.84135e-15 0 55 0.19734
0.991 4.73433e-19 7.8572e-15 0 55 0.19734
0.992 4.74389e-19 7.87307e-15 0 55 0.19734
0.993 4.75346e-19 7.88895e-15 0 55 0.19734
0.994 4.76304e-19 7.90484e-15 0 55 0.19734
0.995 4.77263e-19 7.92076e-15 0 55 0.19734
0.996 4.78223e-19 7.93669e-15 0 55 0.19734
0.997 4.79184e-19 7.95263e-15 0 55 0.19734
0.998 4.80145e-19 7.96859e-15 0 55 0.19734
0.999 4.81108e-19 7.98457e-15 0 55 0.19734
1 4.82072e-19 8.00056e-15 0 55 0.19734
1.001 4.83036e-19 8.01657e-15 0 55 0.19734
1.002 4.84002e-19 8.0326e-15 0 55 0.19734
1.003 4.84968e-19 8.04864e-15 0 55 0.19734
1.004 4.85936e-19 8.06469e-15 0 55 0.19734
1.005 4.86904e-19 8.08077e-15 0 55 0.19734
1.006 4.87874e-19 8.09686e-15 0 55 0.19734
1.007 4.88844e-19 8.11296e-15 0 55 0.19734
1.008 4.89816e-19 8.12908e-15 0 55 0.19734
1.009 4.90788e-19 8.14522e-15 0 55 0.19734
1.01 4.91761e-19 8.16137e-15 0 55 0.19734
1.011 4.92736e-19 8.17754e-15 0 55 0.19734
1.012 4.93711e-19 8.19373e-15 0 55 0.19734
1.013 4.94687e-19 8.20993e-15 0 55 0.19734
1.014 4.95664e-19 8.22615e-15 0 55 0.19734
1.015 4.96642e-19 8.24238e-15 0 55 0.19734
1.016 4.97621e-19 8.25863e-15 0 55 0.19734
1.017 4.98601e-19 8.27489e-15 0 55 0.19734
1.018 4.99583e-19 8.29117e-15 0 55 0.19734
1.019 5.00564e-19 8.30747e-15 0 55 0.19734
1.02 5.01547e-19 8.32379e-15 0 55 0.19734
1.021 5.02531e-19 8.34011e-15 0 55 0.19734
1.022 5.03516e-19 8.35646e-15 0 55 0.19734
1.023 5.04502e-19 8.37282e-15 0 55 0.19734
1.024 5.05489e-19 8.3892e-15 0 55 0.19734
1.025 5.06477e-19 8.40559e-15 0 55 0.19734
1.026 5.07465e-19 8.422e-15 0 55 0.19734
1.027 5.08455e-19 8.43843e-15 0 55 0.19734
1.028 5.09446e-19 8.45487e-15 0 55 0.19734
1.029 5.10437e-19 8.47132e-15 0 55 0.19734
1.03 5.1143e-19 8.4878e-15 0 55 0.19734
1.031 5.12423e-19 8.50429e-15 0 55 0.19734
1.032 5.13418e-19 8.52079e-15 0 55 0.19734
1.033 5.14413e-19 8.53731e-15 0 55 0.19734
1.034 5.1541e-19 8.55385e-15 0 55 0.19734
1.035 5.16407e-19 8.5704e-15 0 55 0.19734
1.036 5.17406e-19 8.58697e-15 0 55 0.19734
1.037 5.18405e-19 8.60356e-15 0 55 0.19734
1.038 5.19405e-19 8.62016e-15 0 55 0.19734
1.039 5.20407e-19 8.63678e-15 0 55 0.19734
1.04 5.21409e-19 8.65341e-15 0 55 0.19734
1.041 5.22412e-19 8.67006e-15 0 55 0.19734
1.042 5.23416e-19 8.68672e-15 0 55 0.19734
1.043 5.24421e-19 8.7034e-15 0 55 0.19734
1.044 5.25427e-19 8.7201e-15 0 55 0.19734
1.045 5.26434e-19 8.73681e-15 0 55 0.19734
1.046 5.27442e-19 8.75354e-15 0 55 0.19734
1.047 5.28451e-19 8.77029e-15 0 55 0.19734
1.048 5.29461e-19 8.78705e-15 0 55 0.19734
1.049 5.30472e-19 8.80383e-15 0 55 0.19734
1.05 5.31484e-19 8.82062e-15 0 55 0.19734
1.051 5.32497e-19 8.83743e-15 0 55 0.19734
1.052 5.33511e-19 8.85425e-15 0 55 0.19734
1.053 5.34525e-19 8.8711e-15 0 55 0.19734
1.054 5.35541e-19 8.88795e-15 0 55 0.19734
1.055 5.36558e-19 8.90483e-15 0 55 0.19734
1.056 5.37576e-19 8.92172e-15 0 55 0.19734
1.057 5.38594e-19 8.93862e-15 0 55 0.19734
1.058 5.39614e-19 8.95554e-15 0 55 0.19734
1.059 5.40634e-19 8.97248e-15 0 55 0.19734
1.06 5.41656e-19 8.98943e-15 0 55 0.19734
1.061 5.42678e-19 9.0064e-15 0 55 0.19734
1.062 5.43702e-19 9.02339e-15 0 55 0.19734
1.063 5.44726e-19 9.04039e-15 0 55 0.19734
1.064 5.45751e-19 9.0574e-15 0 55 0.19734
1.065 5.46778e-19 9.07444e-15 0 55 0.19734
1.066 5.47805e-19 9.09149e-15 0 55 0.19734
1.067 5.48833e-19 9.10855e-15 0 55 0.19734
1.068 5.49863e-19 9.12563e-15 0 55 0.19734
1.069 5.50893e-19 9.14273e-15 0 55 0.19734
1.07 5.51924e-19 9.15984e-15 0 55 0.19734
1.071 5.52956e-19 9.17697e-15 0 55 0.19734
1.072 5.53989e-19 9.19412e-15 0 55 0.19734
1.073 5.55023e-19 9.21128e-15 0 55 0.19734
1.074 5.56058e-19 9.22846e-15 0 55 0.19734
1.075 5.57094e-19 9.24565e-15 0 55 0.19734
1.076 5.58131e-19 9.26286e-15 0 55 0.19734
1.077 5.59169e-19 9.28008e-15 0 55 0.19734
1.078 5.60208e-19 9.29733e-15 0 55 0.19734
1.079 5.61248e-19 9.31458e-15 0 55 0.19734
1.08 5.62288e-19 9.33186e-15 0 55 0.19734
1.081 5.6333e-19 9.34915e-15 0 55 0.19734
1.082 5.64373e-19 9.36645e-15 0 55 0.19734
1.083 5.65417e-19 9.38377e-15 0 55 0.19734
1.084 5.66461e-19 9.40111e-15 0 55 0.19734
1.085 5.67507e-19 9.41846e-15 0 55 0.19734
1.086 5.68553e-19 9.43583e-15 0 55 0.19734
1.087 5.69601e-19 9.45322e-15 0 55 0.19734
1.088 5.7065e-19 9.47062e-15 0 55 0.19734
1.089 5.71699e-19 9.48804e-15 0 55 0.19734
1.09 5.72749e-19 9.50547e-15 0 55 0.19734
1.091 5.73801e-19 9.52292e-15 0 55 0.19734
1.092 5.74853e-19 9.54038e-15 0 55 0.19734
1.093 5.75907e-19 9.55786e-15 0 55 0.19734
1.094 5.76961e-19 9.57536e-15 0 55 0.19734
1.095 5.78016e-19 9.59287e-15 0 55 0.19734
1.096 5.79072e-19 9.6104e-15 0 55 0.19734
1.097 5.80129e-19 9.62795e-15 0 55 0.19734
1.098 5.81188e-19 9.64551e-15 0 55 0.19734
1.099 5.82247e-19 9.66309e-15 0 55 0.19734
1.1 5.83307e-19 9.68068e-15 0 55 0.19734
1.101 5.84368e-19 9.69829e-15 0 55 0.19734
1.102 5.8543e-19 9.71592e-15 0 55 0.19734
1.103 5.86493e-19 9.73356e-15 0 55 0.19734
1.104 5.87557e-19 9.75121e-15 0 55 0.19734
1.105 5.88622e-19 9.76889e-15 0 55 0.19734
1.106 5.89687e-19 9.78658e-15 0 55 0.19734
1.107 5.90754e-19 9.80428e-15 0 55 0.19734
1.108 5.91822e-19 9.822e-15 0 55 0.19734
1.109 5.92891e-19 9.83974e-15 0 55 0.19734
1.11 5.93961e-19 9.85749e-15 0 55 0.19734
1.111 5.95031e-19 9.87526e-15 0 55 0.19734
1.112 5.96103e-19 9.89305e-15 0 55 0.19734
1.113 5.97176e-19 9.91085e-15 0 55 0.19734
1.114 5.98249e-19 9.92867e-15 0 55 0.19734
1.115 5.99324e-19 9.9465e-15 0 55 0.19734
1.116 6.00399e-19 9.96435e-15 0 55 0.19734
1.117 6.01476e-19 9.98221e-15 0 55 0.19734
1.118 6.02553e-19 1.00001e-14 0 55 0.19734
1.119 6.03631e-19 1.0018e-14 0 55 0.19734
1.12 6.04711e-19 1.00359e-14 0 55 0.19734
1.121 6.05791e-19 1.00538e-14 0 55 0.19734
1.122 6.06872e-19 1.00718e-14 0 55 0.19734
1.123 6.07955e-19 1.00897e-14 0 55 0.19734
1.124 6.09038e-19 1.01077e-14 0 55 0.19734
1.125 6.10122e-19 1.01257e-14 0 55 0.19734
1.126 6.11207e-19 1.01437e-14 0 55 0.19734
1.127 6.12293e-19 1.01617e-14 0 55 0.19734
1.128 6.1338e-19 1.01798e-14 0 55 0.19734
1.129 6.14468e-19 1.01978e-14 0 55 0.19734
1.13 6.15557e-19 1.02159e-14 0 55 0.19734
1.131 6.16647e-19 1.0234e-14 0 55 0.19734
1.132 6.17738e-19 1.02521e-14 0 55 0.19734
1.133 6.1883e-19 1.02702e-14 0 55 0.19734
1.134 6.19923e-19 1.02884e-14 0 55 0.19734
1.135 6.21017e-19 1.03065e-14 0 55 0.19734
1.136 6.22112e-19 1.03247e-14 0 55 0.19734
1.137 6.23207e-19 1.03429e-14 0 55 0.19734
1.138 6.24304e-19 1.03611e-14 0 55 0.19734
1.139 6.25402e-19 1.03793e-14 0 55 0.19734
1.14 6.265e-19 1.03975e-14 0 55 0.19734
1.141 6.276e-19 1.04158e-14 0 55 0.19734
1.142 6.28701e-19 1.0434e-14 0 55 0.19734
1.143 6.29802e-19 1.04523e-14 0 55 0.19734
1.144 6.30905e-19 1.04706e-14 0 55 0.19734
1.145 6.32008e-19 1.04889e-14 0 55 0.19734
1.146 6.33113e-19 1.05073e-14 0 55 0.19734
1.147 6.34218e-19 1.05256e-14 0 55 0.19734
1.148 6.35324e-19 1.0544e-14 0 55 0.19734
1.149 6.36432e-19 1.05624e-14 0 55 0.19734
1.15 6.3754e-19 1.05807e-14 0 55 0.19734
1.151 6.38649e-19 1.05992e-14 0 55 0.19734
1.152 6.39759e-19 1.06176e-14 0 55 0.19734
1.153 6.4087e-19 1.0636e-14 0 55 0.19734
1.154 6.41983e-19 1.06545e-14 0 55 0.19734
1.155 6.43096e-19 1.0673e-14 0 55 0.19734
1.156 6.4421e-19 1.06914e-14 0 55 0.19734
1.157 6.45325e-19 1.07099e-14 0 55 0.19734
1.158 6.46441e-19 1.07285e-14 0 55 0.19734
1.159 6.47558e-19 1.0747e-14 0 55 0.19734
1.16 6.48676e-19 1.07656e-14 0 55 0.19734
1.161 6.49795e-19 1.07841e-14 0 55 0.19734
1.162 6.50914e-19 1.08027e-14 0 55 0.19734
1.163 6.52035e-19 1.08213e-14 0 55 0.19734
1.164 6.53157e-19 1.08399e-14 0 55 0.19734
1.165 6.5428e-19 1.08586e-14 0 55 0.19734
1.166 6.55404e-19 1.08772e-14 0 55 0.19734
1.167 6.56528e-19 1.08959e-14 0 55 0.19734
1.168 6.57654e-19 1.09146e-14 0 55 0.19734
1.169 6.5878e-19 1.09333e-14 0 55 0.19734
1.17 6.59908e-19 1.0952e-14 0 55 0.19734
1.171 6.61037e-19 1.09707e-14 0 55 0.19734
1.172 6.62166e-19 1.09894e-14 0 55 0.19734
1.173 6.63296e-19 1.10082e-14 0 55 0.19734
1.174 6.64428e-19 1.1027e-14 0 55 0.19734
1.175 6.6556e-19 1.10458e-14 0 55 0.19734
1.176 6.66694e-19 1.10646e-14 0 55 0.19734
1.177 6.67828e-19 1.10834e-14 0 55 0.19734
1.178 6.68963e-19 1.11023e-14 0 55 0.19734
1.179 6.70099e-19 1.11211e-14 0 55 0.19734
1.18 6.71237e-19 1.114e-14 0 55 0.19734
1.181 6.72375e-19 1.11589e-14 0 55 0.19734
1.182 6.73514e-19 1.11778e-14 0 55 0.19734
1.183 6.74654e-19 1.11967e-14 0 55 0.19734
1.184 6.75795e-19 1.12156e-14 0 55 0.19734
1.185 6.76937e-19 1.12346e-14 0 55 0.19734
1.186 6.7808e-19 1.12536e-14 0 55 0.19734
1.187 6.79224e-19 1.12725e-14 0 55 0.19734
1.188 6.80369e-19 1.12915e-14 0 55 0.19734
1.189 6.81515e-19 1.13106e-14 0 55 0.19734
1.19 6.82662e-19 1.13296e-14 0 55 0.19734
1.191 6.8381e-19 1.13486e-14 0 55 0.19734
1.192 6.84958e-19 1.13677e-14 0 55 0.19734
1.193 6.86108e-19 1.13868e-14 0 55 0.19734
1.194 6.87259e-19 1.14059e-14 0 55 0.19734
1.195 6.8841e-19 1.1425e-14 0 55 0.19734
1.196 6.89563e-19 1.14441e-14 0 55 0.19734
1.197 6.90717e-19 1.14633e-14 0 55 0.19734
1.198 6.91871e-19 1.14824e-14 0 55 0.19734
1.199 6.93027e-19 1.15016e-14 0 55 0.19734
1.2 6.94183e-19 1.15208e-14 0 55 0.19734
1.201 6.95341e-19 1.154e-14 0 55 0.19734
1.202 6.96499e-19 1.15592e-14 0 55 0.19734
1.203 6.97659e-19 1.15785e-14 0 55 0.19734
1.204 6.98819e-19 1.15977e-14 0 55 0.19734
1.205 6.9998e-19 1.1617e-14 0 55 0.19734
1.206 7.01142e-19 1.16363e-14 0 55 0.19734
1.207 7.02306e-19 1.16556e-14 0 55 0.19734
1.208 7.0347e-19 1.16749e-14 0 55 0.19734
1.209 7.04635e-19 1.16943e-14 0 55 0.19734
1.21 7.05801e-19 1.17136e-14 0 55 0.19734
1.211 7.06968e-19 1.1733e-14 0 55 0.19734
1.212 7.08136e-19 1.17524e-14 0 55 0.19734
1.213 7.09305e-19 1.17718e-14 0 55 0.19734
1.214 7.10475e-19 1.17912e-14 0 55 0.19734
1.215 7.11646e-19 1.18106e-14 0 55 0.19734
1.216 7.12818e-19 1.18301e-14 0 55 0.19734
1.217 7.13991e-19 1.18495e-14 0 55 0.19734
1.218 7.15165e-19 1.1869e-14 0 55 0.19734
1.219 7.1634e-19 1.18885e-14 0 55 0.19734
1.22 7.17516e-19 1.1908e-14 0 55 0.19734
1.221 7.18692e-19 1.19276e-14 0 55 0.19734
1.222 7.1987e-19 1.19471e-14 0 55 0.19734
1.223 7.21049e-19 1.19667e-14 0 55 0.19734
1.224 7.22228e-19 1.19863e-14 0 55 0.19734
1.225 7.23409e-19 1.20058e-14 0 55 0.19734
1.226 7.2459e-19 1.20255e-14 0 55 0.19734
1.227 7.25773e-19 1.20451e-14 0 55 0.19734
1.228 7.26956e-19 1.20647e-14 0 55 0.19734
1.229 7.28141e-19 1.20844e-14 0 55 0.19734
1.23 7.29326e-19 1.21041e-14 0 55 0.19734
1.231 7.30513e-19 1.21237e-14 0 55 0.19734
1.232 7.317e-19 1.21434e-14 0 55 0.19734
1.233 7.32888e-19 1.21632e-14 0 55 0.19734
1.234 7.34078e-19 1.21829e-14 0 55 0.19734
1.235 7.35268e-19 1.22027e-14 0 55 0.19734
1.236 7.36459e-19 1.22224e-14 0 55 0.19734
1.237 7.37651e-19 1.22422e-14 0 55 0.19734
1.238 7.38844e-19 1.2262e-14 0 55 0.19734
1.239 7.40038e-19 1.22818e-14 0 55 0.19734
1.24 7.41233e-19 1.23017e-14 0 55 0.19734
1.241 7.4243e-19 1.23215e-14 0 55 0.19734
1.242 7.43626e-19 1.23414e-14 0 55 0.19734
1.243 7.44824e-19 1.23613e-14 0 55 0.19734
1.244 7.46023e-19 1.23812e-14 0 55 0.19734
1.245 7.47223e-19 1.24011e-14 0 55 0.19734
1.246 7.48424e-19 1.2421e-14 0 55 0.19734
1.247 7.49626e-19 1.24409e-14 0 55 0.19734
1.248 7.50829e-19 1.24609e-14 0 55 0.19734
1.249 7.52032e-19 1.24809e-14 0 55 0.19734
1.25 7.53237e-19 1.25009e-14 0 55 0.19734
1.251 7.54443e-19 1.25209e-14 0 55 0.19734
1.252 7.55649e-19 1.25409e-14 0 55 0.19734
1.253 7.56857e-19 1.2561e-14 0 55 0.19734
1.254 7.58066e-19 1.2581e-14 0 55 0.19734
1.255 7.59275e-19 1.26011e-14 0 55 0.19734
1.256 7.60486e-19 1.26212e-14 0 55 0.19734
1.257 7.61697e-19 1.26413e-14 0 55 0.19734
1.258 7.62909e-19 1.26614e-14 0 55 0.19734
1.259 7.64123e-19 1.26815e-14 0 55 0.19734
1.26 7.65337e-19 1.27017e-14 0 55 0.19734
1.261 7.66552e-19 1.27219e-14 0 55 0.19734
1.262 7.67769e-19 1.2742e-14 0 55 0.19734
1.263 7.68986e-19 1.27622e-14 0 55 0.19734
1.264 7.70204e-19 1.27825e-14 0 55 0.19734
1.265 7.71423e-19 1.28027e-14 0 55 0.19734
1.266 7.72643e-19 1.28229e-14 0 55 0.19734
1.267 7.73864e-19 1.28432e-14 0 55 0.19734
1.268 7.75086e-19 1.28635e-14 0 55 0.19734
1.269 7.7631e-19 1.28838e-14 0 55 0.19734
1.27 7.77533e-19 1.29041e-14 0 55 0.19734
1.271 7.78758e-19 1.29244e-14 0 55 0.19734
1.272 7.79984e-19 1.29448e-14 0 55 0.19734
1.273 7.81211e-19 1.29651e-14 0 55 0.19734
1.274 7.82439e-19 1.29855e-14 0 55 0.19734
1.275 7.83668e-19 1.30059e-14 0 55 0.19734
1.276 7.84898e-19 1.30263e-14 0 55 0.19734
1.277 7.86128e-19 1.30467e-14 0 55 0.19734
1.278 7.8736e-19 1.30672e-14 0 55 0.19734
1.279 7.88593e-19 1.30876e-14 0 55 0.19734
1.28 7.89826e-19 1.31081e-14 0 55 0.19734
1.281 7.91061e-19 1.31286e-14 0 55 0.19734
1.282 7.92296e-19 1.31491e-14 0 55 0.19734
1.283 7.93533e-19 1.31696e-14 0 55 0.19734
1.284 7.9477e-19 1.31902e-14 0 55 0.19734
1.285 7.96009e-19 1.32107e-14 0 55 0.19734
1.286 7.97248e-19 1.32313e-14 0 55 0.19734
1.287 7.98489e-19 1.32519e-14 0 55 0.19734
1.288 7.9973e-19 1.32725e-14 0 55 0.19734
1.289 8.00972e-19 1.32931e-14 0 55 0.19734
1.29 8.02216e-19 1.33137e-14 0 55 0.19734
1.291 8.0346e-19 1.33344e-14 0 55 0.19734
1.292 8.04705e-19 1.33551e-14 0 55 0.19734
1.293 8.05951e-19 1.33757e-14 0 55 0.19734
1.294 8.07198e-19 1.33964e-14 0 55 0.19734
1.295 8.08446e-19 1.34171e-14 0 55 0.19734
1.296 8.09695e-19 1.34379e-14 0 55 0.19734
1.297 8.10945e-19 1.34586e-14 0 55 0.19734
1.298 8.12196e-19 1.34794e-14 0 55 0.19734
1.299 8.13448e-19 1.35002e-14 0 55 0.19734
1.3 8.14701e-19 1.3521e-14 0 55 0.19734
1.301 8.15955e-19 1.35418e-14 0 55 0.19734
1.302 8.1721e-19 1.35626e-14 0 55 0.19734
1.303 8.18466e-19 1.35834e-14 0 55 0.19734
1.304 8.19722e-19 1.36043e-14 0 55 0.19734
1.305 8.2098e-19 1.36252e-14 0 55 0.19734
1.306 8.22239e-19 1.3646e-14 0 55 0.19734
1.307 8.23499e-19 1.3667e-14 0 55 0.19734
1.308 8.24759e-19 1.36879e-14 0 55 0.19734
1.309 8.26021e-19 1.37088e-14 0 55 0.19734
1.31 8.27283e-19 1.37298e-14 0 55 0.19734
1.311 8.28547e-19 1.37507e-14 0 55 0.19734
1.312 8.29811e-19 1.37717e-14 0 55 0.19734
1.313 8.31077e-19 1.37927e-14 0 55 0.19734
1.314 8.32343e-19 1.38137e-14 0 55 0.19734
1.315 8.3361e-19 1.38348e-14 0 55 0.19734
1.316 8.34879e-19 1.38558e-14 0 55 0.19734
1.317 8.36148e-19 1.38769e-14 0 55 0.19734
1.318 8.37418e-19 1.3898e-14 0 55 0.19734
1.319 8.3869e-19 1.39191e-14 0 55 0.19734
1.32 8.39962e-19 1.39402e-14 0 55 0.19734
1.321 8.41235e-19 1.39613e-14 0 55 0.19734
1.322 8.42509e-19 1.39825e-14 0 55 0.19734
1.323 8.43784e-19 1.40036e-14 0 55 0.19734
1.324 8.4506e-19 1.40248e-14 0 55 0.19734
1.325 8.46337e-19 1.4046e-14 0 55 0.19734
1.326 8.47615e-19 1.40672e-14 0 55 0.19734
1.327 8.48894e-19 1.40884e-14 0 55 0.19734
1.328 8.50174e-19 1.41097e-14 0 55 0.19734
1.329 8.51455e-19 1.41309e-14 0 55 0.19734
1.33 8.52737e-19 1.41522e-14 0 55 0.19734
1.331 8.54019e-19 1.41735e-14 0 55 0.19734
1.332 8.55303e-19 1.41948e-14 0 55 0.19734
1.333 8.56588e-19 1.42161e-14 0 55 0.19734
1.334 8.57874e-19 1.42374e-14 0 55 0.19734
1.335 8.5916e-19 1.42588e-14 0 55 0.19734
1.336 8.60448e-19 1.42802e-14 0 55 0.19734
1.337 8.61736e-19 1.43016e-14 0 55 0.19734
1.338 8.63026e-19 1.4323e-14 0 55 0.19734
1.339 8.64317e-19 1.43444e-14 0 55 0.19734
1.34 8.65608e-19 1.43658e-14 0 55 0.19734
1.341 8.669e-19 1.43873e-14 0 55 0.19734
1.342 8.68194e-19 1.44087e-14 0 55 0.19734
1.343 8.69488e-19 1.44302e-14 0 55 0.19734
1.344 8.70784e-19 1.44517e-14 0 55 0.19734
1.345 8.7208e-19 1.44732e-14 0 55 0.19734
1.346 8.73377e-19 1.44947e-14 0 55 0.19734
1.347 8.74675e-19 1.45163e-14 0 55 0.19734
1.348 8.75974e-19 1.45379e-14 0 55 0.19734
1.349 8.77275e-19 1.45594e-14 0 55 0.19734
1.35 8.78576e-19 1.4581e-14 0 55 0.19734
1.351 8.79878e-19 1.46026e-14 0 55 0.19734
1.352 8.81181e-19 1.46243e-14 0 55 0.19734
1.353 8.82485e-19 1.46459e-14 0 55 0.19734
1.354 8.8379e-19 1.46676e-14 0 55 0.19734
1.355 8.85096e-19 1.46892e-14 0 55 0.19734
1.356 8.86403e-19 1.47109e-14 0 55 0.19734
1.357 8.87711e-19 1.47326e-14 0 55 0.19734
1.358 8.89019e-19 1.47543e-14 0 55 0.19734
1.359 8.90329e-19 1.47761e-14 0 55 0.19734
1.36 8.9164e-19 1.47978e-14 0 55 0.19734
1.361 8.92952e-19 1.48196e-14 0 55 0.19734
1.362 8.94264e-19 1.48414e-14 0 55 0.19734
1.363 8.95578e-19 1.48632e-14 0 55 0.19734
1.364 8.96893e-19 1.4885e-14 0 55 0.19734
1.365 8.98208e-19 1.49068e-14 0 55 0.19734
1.366 8.99525e-19 1.49287e-14 0 55 0.19734
1.367 9.00842e-19 1.49506e-14 0 55 0.19734
1.368 9.02161e-19 1.49724e-14 0 55 0.19734
1.369 9.0348e-19 1.49943e-14 0 55 0.19734
1.37 9.048e-19 1.50163e-14 0 55 0.19734
1.371 9.06122e-19 1.50382e-14 0 55 0.19734
1.372 9.07444e-19 1.50601e-14 0 55 0.19734
1.373 9.08767e-19 1.50821e-14 0 55 0.19734
1.374 9.10092e-19 1.51041e-14 0 55 0.19734
1.375 9.11417e-19 1.51261e-14 0 55 0.19734
1.376 9.12743e-19 1.51481e-14 0 55 0.19734
1.377 9.1407e-19 1.51701e-14 0 55 0.19734
1.378 9.15398e-19 1.51921e-14 0 55 0.19734
1.379 9.16727e-19 1.52142e-14 0 55 0.19734
1.38 9.18057e-19 1.52363e-14 0 55 0.19734
1.381 9.19388e-19 1.52584e-14 0 55 0.19734
1.382 9.2072e-19 1.52805e-14 0 55 0.19734
1.383 9.22053e-19 1.53026e-14 0 55 0.19734
1.384 9.23387e-19 1.53247e-14 0 55 0.19734
1.385 9.24722e-19 1.53469e-14 0 55 0.19734
1.386 9.26058e-19 1.5369e-14 0 55 0.19734
1.387 9.27395e-19 1.53912e-14 0 55 0.19734
1.388 9.28732e-19 1.54134e-14 0 55 0.19734
1.389 9.30071e-19 1.54357e-14 0 55 0.19734
1.39 9.31411e-19 1.54579e-14 0 55 0.19734
1.391 9.32751e-19 1.54801e-14 0 55 0.19734
1.392 9.34093e-19 1.55024e-14 0 55 0.19734
1.393 9.35436e-19 1.55247e-14 0 55 0.19734
1.394 9.36779e-19 1.5547e-14 0 55 0.19734
1.395 9.38124e-19 1.55693e-14 0 55 0.19734
1.396 9.39469e-19 1.55916e-14 0 55 0.19734
1.397 9.40816e-19 1.5614e-14 0 55 0.19734
1.398 9.42163e-19 1.56363e-14 0 55 0.19734
1.399 9.43511e-19 1.56587e-14 0 55 0.19734
1.4 9.44861e-19 1.56811e-14 0 55 0.19734
1.401 9.46211e-19 1.57035e-14 0 55 0.19734
1.402 9.47562e-19 1.57259e-14 0 55 0.19734
1.403 9.48914e-19 1.57484e-14 0 55 0.19734
1.404 9.50268e-19 1.57708e-14 0 55 0.19734
1.405 9.51622e-19 1.57933e-14 0 55 0.19734
1.406 9.52977e-19 1.58158e-14 0 55 0.19734
1.407 9.54333e-19 1.58383e-14 0 55 0.19734
1.408 9.5569e-19 1.58608e-14 0 55 0.19734
1.409 9.57048e-19 1.58834e-14 0 55 0.19734
1.41 9.58407e-19 1.59059e-14 0 55 0.19734
1.411 9.59767e-19 1.59285e-14 0 55 0.19734
1.412 9.61128e-19 1.59511e-14 0 55 0.19734
1.413 9.62489e-19 1.59737e-14 0 55 0.19734
1.414 9.63852e-19 1.59963e-14 0 55 0.19734
1.415 9.65216e-19 1.60189e-14 0 55 0.19734
1.416 9.66581e-19 1.60416e-14 0 55 0.19734
1.417 9.67947e-19 1.60642e-14 0 55 0.19734
1.418 9.69313e-19 1.60869e-14 0 55 0.19734
1.419 9.70681e-19 1.61096e-14 0 55 0.19734
1.42 9.72049e-19 1.61323e-14 0 55 0.19734
1.421 9.73419e-19 1.61551e-14 0 55 0.19734
1.422 9.7479e-19 1.61778e-14 0 55 0.19734
1.423 9.76161e-19 1.62006e-14 0 55 0.19734
1.424 9.77533e-19 1.62233e-14 0 55 0.19734
1.425 9.78907e-19 1.62461e-14 0 55 0.19734
1.426 9.80281e-19 1.6269e-14 0 55 0.19734
1.427 9.81657e-19 1.62918e-14 0 55 0.19734
1.428 9.83033e-19 1.63146e-14 0 55 0.19734
1.429 9.8441e-19 1.63375e-14 0 55 0.19734
1.43 9.85788e-19 1.63604e-14 0 55 0.19734
1.431 9.87168e-19 1.63832e-14 0 55 0.19734
1.432 9.88548e-19 1.64061e-14 0 55 0.19734
1.433 9.89929e-19 1.64291e-14 0 55 0.19734
1.434 9.91311e-19 1.6452e-14 0 55 0.19734
1.435 9.92694e-19 1.6475e-14 0 55 0.19734
